text,source,text_clean,label
"saya sudah premium tapi ga bisa ngecek penanda ,mana sudah di bayar lagi ,mintak bantuan malah ga ada balesan",PlayStore,saya sudah premium tapi ga bisa ngecek penanda mana sudah di bayar lagi mintak bantuan malah ga ada balesan,1
"tb tb ada tagihan di gopay tntng get contact, pdhl dh hampir 2 tahun ga prnh pakai tolong dong jngn scam",PlayStore,tb tb ada tagihan di gopay tntng get contact pdhl dh hampir  tahun ga prnh pakai tolong dong jngn scam,1
cek get contack wak,PlayStore,cek get contack wak,1
Hati2 jangan pernah install aplikasi ini. Aplikasi ini akan membaca kontak anda dan sering disalahgunakan Aplikasi pinjol untuk menyebar Data. Berhati2 memakai aplikasi ini. Serius Bahaya banget,PlayStore,hati jangan pernah install aplikasi ini aplikasi ini akan membaca kontak anda dan sering disalahgunakan aplikasi pinjol untuk menyebar data berhati memakai aplikasi ini serius bahaya banget,0
"percuma langganan premium, ga berfungsi.",PlayStore,percuma langganan premium ga berfungsi,1
nyesal bgt malah di suruh bayar,PlayStore,nyesal bgt malah di suruh bayar,1
"APK GA GUNA , UDAH BERHENTI BERLANGGANAN MASIH AJ TETEP KESEDOT DANANYA, BUAT KALIAN GAUSAH INSTAL APK TWOLOL INI",PlayStore,apk ga guna  udah berhenti berlangganan masih aj tetep kesedot dananya buat kalian gausah instal apk twolol ini,1
Sangat Menganggumkan.,PlayStore,sangat menganggumkan,1
lovv,PlayStore,lovv,1
"Aplikasi BODOH , mau ganti akun aja susah banget , banyak minusnya ini aplikasi , bener bener ga rekomen pokoknya.",PlayStore,aplikasi bodoh  mau ganti akun aja susah banget  banyak minusnya ini aplikasi  bener bener ga rekomen pokoknya,1
apa apa bayar sekarang,PlayStore,apa apa bayar sekarang,1
ternyata harus premium 😩,PlayStore,ternyata harus premium,1
sangat membantu ndyan,PlayStore,sangat membantu ndyan,2
kelas sih ini mah,PlayStore,kelas sih ini mah,1
tidak sesuai harapan aplkasi yg tidak bagus,PlayStore,tidak sesuai harapan aplkasi yg tidak bagus,2
mantabs,PlayStore,mantabs,1
sangat bagus pliss,PlayStore,sangat bagus pliss,2
sangat baik dan bagus,PlayStore,sangat baik dan bagus,2
ilike,PlayStore,ilike,1
"apakah dengan menghapus akun, status langganan yang berjalan juga akan berhenti?",PlayStore,apakah dengan menghapus akun status langganan yang berjalan juga akan berhenti,1
Mohon maah untuk sementara bintang satu dulu. Mohon bantu tidak bisa login tidak bisa mendapatkan OTP lewat sms ?!,PlayStore,mohon maah untuk sementara bintang satu dulu mohon bantu tidak bisa login tidak bisa mendapatkan otp lewat sms,1
GK ada perkembangan,PlayStore,gk ada perkembangan,1
"iya bagus, gratis coba ih",PlayStore,iya bagus gratis coba ih,2
"benerin lagi lah aplikasinya, masa aku kerja jadi admin sales dikira nomer aku penipuan sama emak emak. minimal klo buat aplikasi itu yang berguna dikit lah, jangan malah jatohin usaha orang.",PlayStore,benerin lagi lah aplikasinya masa aku kerja jadi admin sales dikira nomer aku penipuan sama emak emak minimal klo buat aplikasi itu yang berguna dikit lah jangan malah jatohin usaha orang,1
Aplikasi Hantuuu..ngk jelas buat apaan..,PlayStore,aplikasi hantuuungk jelas buat apaan,1
terima kasih aplikasinya sangat bermanfaat sekali untuk bisa melihat telepon orang yang tidak dikenal.,PlayStore,terima kasih aplikasinya sangat bermanfaat sekali untuk bisa melihat telepon orang yang tidak dikenal,2
kenapa harus di premium kan untuk melihat nama save² an,PlayStore,kenapa harus di premium kan untuk melihat nama save an,1
premium d,PlayStore,premium d,1
cara melihat kontak doi yang save siap saja gratis dong,PlayStore,cara melihat kontak doi yang save siap saja gratis dong,1
kok jadi berbayar,PlayStore,kok jadi berbayar,1
mls hrus bngt premi KLO mau liat smua,PlayStore,mls hrus bngt premi klo mau liat smua,1
saya tidak menemukan nama kontak saya di whatsapp orang lain,PlayStore,saya tidak menemukan nama kontak saya di whatsapp orang lain,1
saya cuma mau bilang. nomor saya terdaftar di KTP dan data pemerintah Indonesia. jika ada yg komentar saya penipu awas saja,PlayStore,saya cuma mau bilang nomor saya terdaftar di ktp dan data pemerintah indonesia jika ada yg komentar saya penipu awas saja,0
bagus kak,PlayStore,bagus kak,2
Bagaimana cara mengetahui nama kontak saya dikontak orang lain?,PlayStore,bagaimana cara mengetahui nama kontak saya dikontak orang lain,1
oke lahhh,PlayStore,oke lahhh,2
berbayar njir cmn liat tag doang,PlayStore,berbayar njir cmn liat tag doang,1
mengapa tidak bisa melihat orang yg di kontak membuat nama saya seperti dulu dan sudah harus premium,PlayStore,mengapa tidak bisa melihat orang yg di kontak membuat nama saya seperti dulu dan sudah harus premium,1
sangat bagus sehingga nomotak di kenal langsung blokir,PlayStore,sangat bagus sehingga nomotak di kenal langsung blokir,2
kenapa nomor saya tidak bisa masuk ke get contact setiap kali selain ada pemberitahuan bahwa terlalu banyak mengirimkan permintaan verifikasi sementara saya tidak menerima pesan verifikasi,PlayStore,kenapa nomor saya tidak bisa masuk ke get contact setiap kali selain ada pemberitahuan bahwa terlalu banyak mengirimkan permintaan verifikasi sementara saya tidak menerima pesan verifikasi,1
harus langganan dulu sama aja boong,PlayStore,harus langganan dulu sama aja boong,1
kerja bagus,PlayStore,kerja bagus,2
Mau liat tag saja harus bayar. hadeehh.,PlayStore,mau liat tag saja harus bayar hadeehh,1
mau perpanjaaaang tapi kenapa gabisa tulisannya batas limit,PlayStore,mau perpanjaaaang tapi kenapa gabisa tulisannya batas limit,1
makin lama makin smua fitur nya harus premium gak asik👎🏻,PlayStore,makin lama makin smua fitur nya harus premium gak asik,1
selalu muncul di iklan kocak,PlayStore,selalu muncul di iklan kocak,1
bagus.,PlayStore,bagus,2
"Dahulu bagus, tapi sekarang aplikasi ini kurang berguna tanpa membayar",PlayStore,dahulu bagus tapi sekarang aplikasi ini kurang berguna tanpa membayar,2
terlalu ribet penggunaan e,PlayStore,terlalu ribet penggunaan e,1
bagus sih cuman baru liat 4 tag nama nomor aja udah harus pake prem buat liat tag nama yang lainnya😑,PlayStore,bagus sih cuman baru liat  tag nama nomor aja udah harus pake prem buat liat tag nama yang lainnya,2
bagoss tapiiii disuruh menggunakan premium terus huh,PlayStore,bagoss tapiiii disuruh menggunakan premium terus huh,1
ngapa jadi apa apa bayar?,PlayStore,ngapa jadi apa apa bayar,1
"dulu aja,TDK pakai beli beli gini.skrg SDH disuruh bayar!👎bakal di hapus semua org klu kyk gini ga guna.",PlayStore,dulu ajatdk pakai beli beli giniskrg sdh disuruh bayarbakal di hapus semua org klu kyk gini ga guna,1
"aplikasi nya ga bisa di login, udah di kasih nomer masih aja ga bisa, bikin pusing, tolong di perbaiki secepatnya🤗",PlayStore,aplikasi nya ga bisa di login udah di kasih nomer masih aja ga bisa bikin pusing tolong di perbaiki secepatnya,1
"Payah komennya tidak bisa di hapus,, sementara kita tidak tau siapa yg tidak suka dgn kita bisa saja komen sesuai kemaun dia padalhal belum tentu itu benar",PlayStore,payah komennya tidak bisa di hapus sementara kita tidak tau siapa yg tidak suka dgn kita bisa saja komen sesuai kemaun dia padalhal belum tentu itu benar,2
sangat cocok untuk mencari tahu nomor nomor,PlayStore,sangat cocok untuk mencari tahu nomor nomor,1
tidak bisa melihat nama kita karna harus jadi anggota premium dulu,PlayStore,tidak bisa melihat nama kita karna harus jadi anggota premium dulu,1
"👎 saya lagi nonton tiktok jadi ke ganggu, iklan nya suruh saya main lagi di tiktok lite",PlayStore,saya lagi nonton tiktok jadi ke ganggu iklan nya suruh saya main lagi di tiktok lite,1
bagus baik,PlayStore,bagus baik,2
kerennnn,PlayStore,kerennnn,1
"dulu semua # bisa dilihat, gratis, sekarang malah berbayar",PlayStore,dulu semua  bisa dilihat gratis sekarang malah berbayar,1
Bagaimana cara berhenti langganan,PlayStore,bagaimana cara berhenti langganan,1
sy sdh membeli paket premium namun terpotong lebihbdr hrg dan tdk aktif/tdk bs dgunakan paket premiumnya.mohon d refund,PlayStore,sy sdh membeli paket premium namun terpotong lebihbdr hrg dan tdk aktiftdk bs dgunakan paket premiumnyamohon d refund,1
"sudah berhenti berlangganan tapi kenapa masih ada tagihannya, ini gimana?",PlayStore,sudah berhenti berlangganan tapi kenapa masih ada tagihannya ini gimana,1
bagus apk nya,PlayStore,bagus apk nya,2
"kenapa berbayar sekarang, dulu gratis😠",PlayStore,kenapa berbayar sekarang dulu gratis,1
dulu gak bayar sekarang berbayar cukai,PlayStore,dulu gak bayar sekarang berbayar cukai,1
bohongan,PlayStore,bohongan,1
saya kecewa karena tidak bisa menghapus komentar yang orang tidak dikenal tulis di akun saya. padahal saya sudah melaporkannya sesuai prosedur tetapi tidak ada tindak lanjut. saya tidak pernah melakukan kejahatan dengan nomor saya. komentar itu merusak nama baik saya. lalu bagaimana cara agar komentar itu bisa terhapus? tolong beri saya solusi😭😭,PlayStore,saya kecewa karena tidak bisa menghapus komentar yang orang tidak dikenal tulis di akun saya padahal saya sudah melaporkannya sesuai prosedur tetapi tidak ada tindak lanjut saya tidak pernah melakukan kejahatan dengan nomor saya komentar itu merusak nama baik saya lalu bagaimana cara agar komentar itu bisa terhapus tolong beri saya solusi,0
"tolong kalau iklan nya ga bisa dihapus ( harus premium ), iklannya jangan berunsur seksual",PlayStore,tolong kalau iklan nya ga bisa dihapus  harus premium  iklannya jangan berunsur seksual,1
Sejak ganti HP ga bisa login. No XL yg dipake ga bisa dpt kode Verifikasi. Harusnya no ada 12 digit tp sistem get contact cm mencantumkan 9 digit,PlayStore,sejak ganti hp ga bisa login no xl yg dipake ga bisa dpt kode verifikasi harusnya no ada  digit tp sistem get contact cm mencantumkan  digit,1
Mohon melabelkan kontak spam atau yang kurang dikenal dengan kata2 yg lebih bagus dan lebih baik.,PlayStore,mohon melabelkan kontak spam atau yang kurang dikenal dengan kata yg lebih bagus dan lebih baik,2
"awal doang baik,skrng pake bayar² wkwk",PlayStore,awal doang baikskrng pake bayar wkwk,1
anehh knapa saya ga bisa login,PlayStore,anehh knapa saya ga bisa login,1
aku bisa tau nama aku dikasih apa ya,PlayStore,aku bisa tau nama aku dikasih apa ya,1
semuanya aja berbayar,PlayStore,semuanya aja berbayar,1
baguss bngett,PlayStore,baguss bngett,1
"ini apk kaga bener padahal mah udah gua verifikasi in, ehh malah di ulang ulang kan kocak terus di hp nya tiba tiba udah limit verifikasi nya padahal mah lu yang salah kok malah ngerepotin gua, apk lu benerin dulu sana padahal mah dulu mudah bener kok sekarang malah sistem nya Tambah jelek",PlayStore,ini apk kaga bener padahal mah udah gua verifikasi in ehh malah di ulang ulang kan kocak terus di hp nya tiba tiba udah limit verifikasi nya padahal mah lu yang salah kok malah ngerepotin gua apk lu benerin dulu sana padahal mah dulu mudah bener kok sekarang malah sistem nya tambah jelek,0
get contak ga kek dulu lagi yg gratis malah sekarang bayar segala,PlayStore,get contak ga kek dulu lagi yg gratis malah sekarang bayar segala,1
berguna juga sewaktu waktu..,PlayStore,berguna juga sewaktu waktu,1
berbayar gasik,PlayStore,berbayar gasik,1
"bayar, males make ny",PlayStore,bayar males make ny,1
ya bagus,PlayStore,ya bagus,2
gila gak sesuai cok gak usah download aplikasi ini kalian ketipu nanti,PlayStore,gila gak sesuai cok gak usah download aplikasi ini kalian ketipu nanti,1
cek kontak susah,PlayStore,cek kontak susah,1
tidak dapat verifikasi saat login,PlayStore,tidak dapat verifikasi saat login,1
makin kesini makin parah,PlayStore,makin kesini makin parah,1
saya tidak bisa menerima kode verifikasi SMS.,PlayStore,saya tidak bisa menerima kode verifikasi sms,1
jdjsjfjzj bagus banget,PlayStore,jdjsjfjzj bagus banget,2
"Alhamdulillah sangat membantu, sukses selalu Getcontact",PlayStore,alhamdulillah sangat membantu sukses selalu getcontact,2
fitur berbayar,PlayStore,fitur berbayar,1
"Sekarang sekarang setiap mau dimulai susah masuknya, lokasinya lama",PlayStore,sekarang sekarang setiap mau dimulai susah masuknya lokasinya lama,1
serba premium susah,PlayStore,serba premium susah,1
"dulu ga premium,mentang mentang udaa rame apa apa premium apalah",PlayStore,dulu ga premiummentang mentang udaa rame apa apa premium apalah,1
eh udh ga gratis ya? dulu awal' gratis,PlayStore,eh udh ga gratis ya dulu awal gratis,1
Aplikasi GAJELAS,PlayStore,aplikasi gajelas,1
gak usah bayar tolong ini penting,PlayStore,gak usah bayar tolong ini penting,1
Bagus dan dapat digunakan untuk sehari hari untuk mendapatkan informasi yang terpecaya.,PlayStore,bagus dan dapat digunakan untuk sehari hari untuk mendapatkan informasi yang terpecaya,2
engga bisa login karena ga ada panggilan telfon yang masuk buat verifikasi,PlayStore,engga bisa login karena ga ada panggilan telfon yang masuk buat verifikasi,1
makin dikurangi fiturnya,PlayStore,makin dikurangi fiturnya,1
ku kira gratis ternyata premium aduh,PlayStore,ku kira gratis ternyata premium aduh,1
malesin apa apa harus premium perkara mau liat doang harus premium dulu hadeeeh,PlayStore,malesin apa apa harus premium perkara mau liat doang harus premium dulu hadeeeh,1
"kirain dengan pakai apk ini jadi tw nomor masuk baru siapa, takutnya penipu, ternyata GK juga",PlayStore,kirain dengan pakai apk ini jadi tw nomor masuk baru siapa takutnya penipu ternyata gk juga,0
kenapa saya tidak bisa verivikasi getcontack tersebut,PlayStore,kenapa saya tidak bisa verivikasi getcontack tersebut,1
tidak bisa ganti nomor,PlayStore,tidak bisa ganti nomor,1
kenapa harus di premium kan?,PlayStore,kenapa harus di premium kan,1
"berbayar, jadinya kurang berguna👎👎",PlayStore,berbayar jadinya kurang berguna,1
nomer tlfon udah bner pas verifikasi nomernya berkurang,PlayStore,nomer tlfon udah bner pas verifikasi nomernya berkurang,1
terlalu banyak mengambil penyimpanan,PlayStore,terlalu banyak mengambil penyimpanan,1
oke si,PlayStore,oke si,2
"ini gmna si mw brnti langgann sush bener,heran nyusahin bangt, katanya bsa kapan aja brnti langgann hadeeeh,",PlayStore,ini gmna si mw brnti langgann sush benerheran nyusahin bangt katanya bsa kapan aja brnti langgann hadeeeh,1
Goodjob 👍🏻👍🏻,PlayStore,goodjob,1
gabisa login lagi kenapa ya? verifikasi nomor gagal terus,PlayStore,gabisa login lagi kenapa ya verifikasi nomor gagal terus,1
saldo gua tiba tiba hilang anjay,PlayStore,saldo gua tiba tiba hilang anjay,1
oke good aplication,PlayStore,oke good aplication,2
mahal ga kayak dulu,PlayStore,mahal ga kayak dulu,1
"masa mau lihat tag aja harus ke premium dulu, padahal waktu awal awal bisa",PlayStore,masa mau lihat tag aja harus ke premium dulu padahal waktu awal awal bisa,1
kenapa tidak bisa login/ daftar?,PlayStore,kenapa tidak bisa login daftar,1
"apk apaan ini loginnya susah banget, sering ada masalah pas login",PlayStore,apk apaan ini loginnya susah banget sering ada masalah pas login,1
jangan pernah download ini WhatsApp saya jadi ga bisa kepake,PlayStore,jangan pernah download ini whatsapp saya jadi ga bisa kepake,1
"untuk sekarang gak tau kenapa Getcontact jadi berbahaya terdeksi oleh play protect di suruh uninstall. saya uninstall lh, untuk bintang 5 nya saya sengaja memberikan agar bisa di baca.",PlayStore,untuk sekarang gak tau kenapa getcontact jadi berbahaya terdeksi oleh play protect di suruh uninstall saya uninstall lh untuk bintang  nya saya sengaja memberikan agar bisa di baca,1
kok sekarang jadi bayar sih aplikasi nya malas bangat aku kasi bintang satu aja,PlayStore,kok sekarang jadi bayar sih aplikasi nya malas bangat aku kasi bintang satu aja,1
tidak bisa membuka akun ataupun menambah akun,PlayStore,tidak bisa membuka akun ataupun menambah akun,1
bagus berbayar tapi,PlayStore,bagus berbayar tapi,2
"kurang komunikativ, padahal bayar member bulanan. tercapai batas limit max, gak dikasih solusinya",PlayStore,kurang komunikativ padahal bayar member bulanan tercapai batas limit max gak dikasih solusinya,1
"mudah dipasang, pelacakannya cepat dan lengkap",PlayStore,mudah dipasang pelacakannya cepat dan lengkap,1
kurang eefektif,PlayStore,kurang eefektif,1
"pagi. untuk verifikasi diawal tidak bisa dilakukan sebelum pembaruan saya lihat nomer yang saya input dengan yang di telp system berbeda, sudah saya edit lagi nomer telp nya tetap berbeda yang di telp oleh system. saya masih belum bisa masuk walaupun sudah saya update untuk verivikasinya. sudah menggunakan opsi cara lain juga tetap sama. tolong di review lagi penghubung antara nomer yang diinput dengan yang ditelp oleh system jangan sampai nomernya beda yang ditelp dengan system. thank you",PlayStore,pagi untuk verifikasi diawal tidak bisa dilakukan sebelum pembaruan saya lihat nomer yang saya input dengan yang di telp system berbeda sudah saya edit lagi nomer telp nya tetap berbeda yang di telp oleh system saya masih belum bisa masuk walaupun sudah saya update untuk verivikasinya sudah menggunakan opsi cara lain juga tetap sama tolong di review lagi penghubung antara nomer yang diinput dengan yang ditelp oleh system jangan sampai nomernya beda yang ditelp dengan system thank you,1
